"","Species","Scenario","FDR","Year","Value","Metric"
"2993","Lingcod","Both",0.8,10,0.41,"Effort"
"2994","Lingcod","Both",0.8,11,0.406,"Effort"
"2995","Lingcod","Both",0.8,12,0.4152,"Effort"
"2996","Lingcod","Both",0.8,13,0.4072,"Effort"
"2997","Lingcod","Both",0.8,14,0.4054,"Effort"
"2998","Lingcod","Both",0.8,15,0.4172,"Effort"
"2999","Lingcod","Both",0.8,16,0.421,"Effort"
"3000","Lingcod","Both",0.8,17,0.4248,"Effort"
"3001","Lingcod","Both",0.8,18,0.4294,"Effort"
"3002","Lingcod","Both",0.8,19,0.4328,"Effort"
"3003","Lingcod","Both",0.8,20,0.4346,"Effort"
"3004","Lingcod","Both",0.9,0,0.1258,"Effort"
"3005","Lingcod","Both",0.9,1,0.3268,"Effort"
"3006","Lingcod","Both",0.9,2,0.4162,"Effort"
"3007","Lingcod","Both",0.9,3,0.4228,"Effort"
"3008","Lingcod","Both",0.9,4,0.4294,"Effort"
"3009","Lingcod","Both",0.9,5,0.4358,"Effort"
"3010","Lingcod","Both",0.9,6,0.439,"Effort"
"3011","Lingcod","Both",0.9,7,0.4438,"Effort"
"3012","Lingcod","Both",0.9,8,0.4504,"Effort"
"3013","Lingcod","Both",0.9,9,0.4544,"Effort"
"3014","Lingcod","Both",0.9,10,0.457,"Effort"
"3015","Lingcod","Both",0.9,11,0.4594,"Effort"
"3016","Lingcod","Both",0.9,12,0.4548,"Effort"
"3017","Lingcod","Both",0.9,13,0.4622,"Effort"
"3018","Lingcod","Both",0.9,14,0.461,"Effort"
"3019","Lingcod","Both",0.9,15,0.458,"Effort"
"3020","Lingcod","Both",0.9,16,0.4574,"Effort"
"3021","Lingcod","Both",0.9,17,0.461,"Effort"
"3022","Lingcod","Both",0.9,18,0.4622,"Effort"
"3023","Lingcod","Both",0.9,19,0.4618,"Effort"
"3024","Lingcod","Both",0.9,20,0.4648,"Effort"
"3025","Cabezon","Sampling",0.4,0,0,"Effort"
"3026","Cabezon","Sampling",0.4,1,0.0412,"Effort"
"3027","Cabezon","Sampling",0.4,2,0.0706,"Effort"
"3028","Cabezon","Sampling",0.4,3,0.0838,"Effort"
"3029","Cabezon","Sampling",0.4,4,0.0994,"Effort"
"3030","Cabezon","Sampling",0.4,5,0.1084,"Effort"
"3031","Cabezon","Sampling",0.4,6,0.1166,"Effort"
"3032","Cabezon","Sampling",0.4,7,0.126,"Effort"
"3033","Cabezon","Sampling",0.4,8,0.128,"Effort"
"3034","Cabezon","Sampling",0.4,9,0.1384,"Effort"
"3035","Cabezon","Sampling",0.4,10,0.1454,"Effort"
"3036","Cabezon","Sampling",0.4,11,0.158,"Effort"
"3037","Cabezon","Sampling",0.4,12,0.1592,"Effort"
"3038","Cabezon","Sampling",0.4,13,0.1658,"Effort"
"3039","Cabezon","Sampling",0.4,14,0.1746,"Effort"
"3040","Cabezon","Sampling",0.4,15,0.1764,"Effort"
"3041","Cabezon","Sampling",0.4,16,0.1844,"Effort"
"3042","Cabezon","Sampling",0.4,17,0.1814,"Effort"
"3043","Cabezon","Sampling",0.4,18,0.1864,"Effort"
"3044","Cabezon","Sampling",0.4,19,0.1926,"Effort"
"3045","Cabezon","Sampling",0.4,20,0.2,"Effort"
"3046","Cabezon","Sampling",0.5,0,0,"Effort"
"3047","Cabezon","Sampling",0.5,1,0.071,"Effort"
"3048","Cabezon","Sampling",0.5,2,0.1216,"Effort"
"3049","Cabezon","Sampling",0.5,3,0.138,"Effort"
"3050","Cabezon","Sampling",0.5,4,0.1616,"Effort"
"3051","Cabezon","Sampling",0.5,5,0.1644,"Effort"
"3052","Cabezon","Sampling",0.5,6,0.183,"Effort"
"3053","Cabezon","Sampling",0.5,7,0.1936,"Effort"
"3054","Cabezon","Sampling",0.5,8,0.1956,"Effort"
"3055","Cabezon","Sampling",0.5,9,0.212,"Effort"
"3056","Cabezon","Sampling",0.5,10,0.22,"Effort"
"3057","Cabezon","Sampling",0.5,11,0.224,"Effort"
"3058","Cabezon","Sampling",0.5,12,0.2252,"Effort"
"3059","Cabezon","Sampling",0.5,13,0.236,"Effort"
"3060","Cabezon","Sampling",0.5,14,0.2398,"Effort"
"3061","Cabezon","Sampling",0.5,15,0.2518,"Effort"
"3062","Cabezon","Sampling",0.5,16,0.262,"Effort"
"3063","Cabezon","Sampling",0.5,17,0.26,"Effort"
"3064","Cabezon","Sampling",0.5,18,0.267,"Effort"
"3065","Cabezon","Sampling",0.5,19,0.2702,"Effort"
"3066","Cabezon","Sampling",0.5,20,0.2786,"Effort"
"3067","Cabezon","Sampling",0.6,0,0,"Effort"
"3068","Cabezon","Sampling",0.6,1,0.104,"Effort"
"3069","Cabezon","Sampling",0.6,2,0.1714,"Effort"
"3070","Cabezon","Sampling",0.6,3,0.1974,"Effort"
"3071","Cabezon","Sampling",0.6,4,0.2246,"Effort"
"3072","Cabezon","Sampling",0.6,5,0.2274,"Effort"
"3073","Cabezon","Sampling",0.6,6,0.2414,"Effort"
"3074","Cabezon","Sampling",0.6,7,0.261,"Effort"
"3075","Cabezon","Sampling",0.6,8,0.2618,"Effort"
"3076","Cabezon","Sampling",0.6,9,0.2756,"Effort"
"3077","Cabezon","Sampling",0.6,10,0.279,"Effort"
"3078","Cabezon","Sampling",0.6,11,0.2978,"Effort"
"3079","Cabezon","Sampling",0.6,12,0.2962,"Effort"
"3080","Cabezon","Sampling",0.6,13,0.309,"Effort"
"3081","Cabezon","Sampling",0.6,14,0.3074,"Effort"
"3082","Cabezon","Sampling",0.6,15,0.3168,"Effort"
"3083","Cabezon","Sampling",0.6,16,0.323,"Effort"
"3084","Cabezon","Sampling",0.6,17,0.3284,"Effort"
"3085","Cabezon","Sampling",0.6,18,0.3348,"Effort"
"3086","Cabezon","Sampling",0.6,19,0.3374,"Effort"
"3087","Cabezon","Sampling",0.6,20,0.342,"Effort"
"3088","Cabezon","Sampling",0.7,0,0,"Effort"
"3089","Cabezon","Sampling",0.7,1,0.1476,"Effort"
"3090","Cabezon","Sampling",0.7,2,0.2222,"Effort"
"3091","Cabezon","Sampling",0.7,3,0.2468,"Effort"
"3092","Cabezon","Sampling",0.7,4,0.276,"Effort"
"3093","Cabezon","Sampling",0.7,5,0.2788,"Effort"
"3094","Cabezon","Sampling",0.7,6,0.2978,"Effort"
"3095","Cabezon","Sampling",0.7,7,0.3136,"Effort"
"3096","Cabezon","Sampling",0.7,8,0.3196,"Effort"
"3097","Cabezon","Sampling",0.7,9,0.3306,"Effort"
"3098","Cabezon","Sampling",0.7,10,0.3296,"Effort"
"3099","Cabezon","Sampling",0.7,11,0.3414,"Effort"
"3100","Cabezon","Sampling",0.7,12,0.3418,"Effort"
"3101","Cabezon","Sampling",0.7,13,0.3512,"Effort"
"3102","Cabezon","Sampling",0.7,14,0.355,"Effort"
"3103","Cabezon","Sampling",0.7,15,0.3658,"Effort"
"3104","Cabezon","Sampling",0.7,16,0.3674,"Effort"
"3105","Cabezon","Sampling",0.7,17,0.373,"Effort"
"3106","Cabezon","Sampling",0.7,18,0.3748,"Effort"
"3107","Cabezon","Sampling",0.7,19,0.3796,"Effort"
"3108","Cabezon","Sampling",0.7,20,0.3872,"Effort"
"3109","Cabezon","Sampling",0.8,0,0,"Effort"
"3110","Cabezon","Sampling",0.8,1,0.181,"Effort"
"3111","Cabezon","Sampling",0.8,2,0.282,"Effort"
"3112","Cabezon","Sampling",0.8,3,0.3184,"Effort"
"3113","Cabezon","Sampling",0.8,4,0.352,"Effort"
"3114","Cabezon","Sampling",0.8,5,0.3458,"Effort"
"3115","Cabezon","Sampling",0.8,6,0.3574,"Effort"
"3116","Cabezon","Sampling",0.8,7,0.3792,"Effort"
"3117","Cabezon","Sampling",0.8,8,0.375,"Effort"
"3118","Cabezon","Sampling",0.8,9,0.381,"Effort"
"3119","Cabezon","Sampling",0.8,10,0.3886,"Effort"
"3120","Cabezon","Sampling",0.8,11,0.405,"Effort"
"3121","Cabezon","Sampling",0.8,12,0.4026,"Effort"
"3122","Cabezon","Sampling",0.8,13,0.402,"Effort"
"3123","Cabezon","Sampling",0.8,14,0.405,"Effort"
"3124","Cabezon","Sampling",0.8,15,0.4104,"Effort"
"3125","Cabezon","Sampling",0.8,16,0.4096,"Effort"
"3126","Cabezon","Sampling",0.8,17,0.4158,"Effort"
"3127","Cabezon","Sampling",0.8,18,0.416,"Effort"
"3128","Cabezon","Sampling",0.8,19,0.4192,"Effort"
"3129","Cabezon","Sampling",0.8,20,0.4264,"Effort"
"3130","Cabezon","Sampling",0.9,0,0,"Effort"
"3131","Cabezon","Sampling",0.9,1,0.2202,"Effort"
"3132","Cabezon","Sampling",0.9,2,0.3354,"Effort"
"3133","Cabezon","Sampling",0.9,3,0.369,"Effort"
"3134","Cabezon","Sampling",0.9,4,0.4028,"Effort"
"3135","Cabezon","Sampling",0.9,5,0.396,"Effort"
"3136","Cabezon","Sampling",0.9,6,0.414,"Effort"
"3137","Cabezon","Sampling",0.9,7,0.4304,"Effort"
"3138","Cabezon","Sampling",0.9,8,0.4248,"Effort"
"3139","Cabezon","Sampling",0.9,9,0.4282,"Effort"
"3140","Cabezon","Sampling",0.9,10,0.4352,"Effort"
"3141","Cabezon","Sampling",0.9,11,0.446,"Effort"
"3142","Cabezon","Sampling",0.9,12,0.447,"Effort"
"3143","Cabezon","Sampling",0.9,13,0.4512,"Effort"
"3144","Cabezon","Sampling",0.9,14,0.4546,"Effort"
"3145","Cabezon","Sampling",0.9,15,0.4572,"Effort"
"3146","Cabezon","Sampling",0.9,16,0.455,"Effort"
"3147","Cabezon","Sampling",0.9,17,0.4596,"Effort"
"3148","Cabezon","Sampling",0.9,18,0.4608,"Effort"
"3149","Cabezon","Sampling",0.9,19,0.4696,"Effort"
"3150","Cabezon","Sampling",0.9,20,0.4698,"Effort"
"3151","Cabezon","Recruitment",0.4,0,0.0942,"Effort"
"3152","Cabezon","Recruitment",0.4,1,0.0766,"Effort"
"3153","Cabezon","Recruitment",0.4,2,0.123,"Effort"
"3154","Cabezon","Recruitment",0.4,3,0.0906,"Effort"
"3155","Cabezon","Recruitment",0.4,4,0.0784,"Effort"
"3156","Cabezon","Recruitment",0.4,5,0.0666,"Effort"
"3157","Cabezon","Recruitment",0.4,6,0.0572,"Effort"
"3158","Cabezon","Recruitment",0.4,7,0.0576,"Effort"
"3159","Cabezon","Recruitment",0.4,8,0.0588,"Effort"
"3160","Cabezon","Recruitment",0.4,9,0.0734,"Effort"
"3161","Cabezon","Recruitment",0.4,10,0.095,"Effort"
"3162","Cabezon","Recruitment",0.4,11,0.1212,"Effort"
"3163","Cabezon","Recruitment",0.4,12,0.1472,"Effort"
"3164","Cabezon","Recruitment",0.4,13,0.1822,"Effort"
"3165","Cabezon","Recruitment",0.4,14,0.2188,"Effort"
"3166","Cabezon","Recruitment",0.4,15,0.2644,"Effort"
"3167","Cabezon","Recruitment",0.4,16,0.2992,"Effort"
"3168","Cabezon","Recruitment",0.4,17,0.331,"Effort"
"3169","Cabezon","Recruitment",0.4,18,0.3614,"Effort"
"3170","Cabezon","Recruitment",0.4,19,0.3892,"Effort"
"3171","Cabezon","Recruitment",0.4,20,0.4088,"Effort"
"3172","Cabezon","Recruitment",0.5,0,0.0934,"Effort"
"3173","Cabezon","Recruitment",0.5,1,0.08,"Effort"
"3174","Cabezon","Recruitment",0.5,2,0.1208,"Effort"
"3175","Cabezon","Recruitment",0.5,3,0.0878,"Effort"
"3176","Cabezon","Recruitment",0.5,4,0.0754,"Effort"
"3177","Cabezon","Recruitment",0.5,5,0.0754,"Effort"
"3178","Cabezon","Recruitment",0.5,6,0.0836,"Effort"
"3179","Cabezon","Recruitment",0.5,7,0.0958,"Effort"
"3180","Cabezon","Recruitment",0.5,8,0.1144,"Effort"
"3181","Cabezon","Recruitment",0.5,9,0.1408,"Effort"
"3182","Cabezon","Recruitment",0.5,10,0.172,"Effort"
"3183","Cabezon","Recruitment",0.5,11,0.2046,"Effort"
"3184","Cabezon","Recruitment",0.5,12,0.2414,"Effort"
"3185","Cabezon","Recruitment",0.5,13,0.2784,"Effort"
"3186","Cabezon","Recruitment",0.5,14,0.3106,"Effort"
"3187","Cabezon","Recruitment",0.5,15,0.3334,"Effort"
"3188","Cabezon","Recruitment",0.5,16,0.3648,"Effort"
"3189","Cabezon","Recruitment",0.5,17,0.3848,"Effort"
"3190","Cabezon","Recruitment",0.5,18,0.411,"Effort"
"3191","Cabezon","Recruitment",0.5,19,0.433,"Effort"
"3192","Cabezon","Recruitment",0.5,20,0.451,"Effort"
"3193","Cabezon","Recruitment",0.6,0,0.0878,"Effort"
"3194","Cabezon","Recruitment",0.6,1,0.0744,"Effort"
"3195","Cabezon","Recruitment",0.6,2,0.1098,"Effort"
"3196","Cabezon","Recruitment",0.6,3,0.1034,"Effort"
"3197","Cabezon","Recruitment",0.6,4,0.1066,"Effort"
"3198","Cabezon","Recruitment",0.6,5,0.1094,"Effort"
"3199","Cabezon","Recruitment",0.6,6,0.1244,"Effort"
"3200","Cabezon","Recruitment",0.6,7,0.143,"Effort"
"3201","Cabezon","Recruitment",0.6,8,0.168,"Effort"
"3202","Cabezon","Recruitment",0.6,9,0.195,"Effort"
"3203","Cabezon","Recruitment",0.6,10,0.2216,"Effort"
"3204","Cabezon","Recruitment",0.6,11,0.2504,"Effort"
"3205","Cabezon","Recruitment",0.6,12,0.2842,"Effort"
"3206","Cabezon","Recruitment",0.6,13,0.3174,"Effort"
"3207","Cabezon","Recruitment",0.6,14,0.3448,"Effort"
"3208","Cabezon","Recruitment",0.6,15,0.3646,"Effort"
"3209","Cabezon","Recruitment",0.6,16,0.3922,"Effort"
"3210","Cabezon","Recruitment",0.6,17,0.4156,"Effort"
"3211","Cabezon","Recruitment",0.6,18,0.4392,"Effort"
"3212","Cabezon","Recruitment",0.6,19,0.4444,"Effort"
"3213","Cabezon","Recruitment",0.6,20,0.4574,"Effort"
"3214","Cabezon","Recruitment",0.7,0,0.0936,"Effort"
"3215","Cabezon","Recruitment",0.7,1,0.104,"Effort"
"3216","Cabezon","Recruitment",0.7,2,0.1596,"Effort"
"3217","Cabezon","Recruitment",0.7,3,0.1532,"Effort"
"3218","Cabezon","Recruitment",0.7,4,0.167,"Effort"
"3219","Cabezon","Recruitment",0.7,5,0.1748,"Effort"
"3220","Cabezon","Recruitment",0.7,6,0.189,"Effort"
"3221","Cabezon","Recruitment",0.7,7,0.199,"Effort"
"3222","Cabezon","Recruitment",0.7,8,0.2124,"Effort"
"3223","Cabezon","Recruitment",0.7,9,0.2274,"Effort"
"3224","Cabezon","Recruitment",0.7,10,0.2494,"Effort"
"3225","Cabezon","Recruitment",0.7,11,0.2734,"Effort"
"3226","Cabezon","Recruitment",0.7,12,0.2942,"Effort"
"3227","Cabezon","Recruitment",0.7,13,0.3196,"Effort"
"3228","Cabezon","Recruitment",0.7,14,0.3446,"Effort"
"3229","Cabezon","Recruitment",0.7,15,0.3694,"Effort"
"3230","Cabezon","Recruitment",0.7,16,0.391,"Effort"
"3231","Cabezon","Recruitment",0.7,17,0.4114,"Effort"
"3232","Cabezon","Recruitment",0.7,18,0.4268,"Effort"
"3233","Cabezon","Recruitment",0.7,19,0.4448,"Effort"
"3234","Cabezon","Recruitment",0.7,20,0.4538,"Effort"
"3235","Cabezon","Recruitment",0.8,0,0.0982,"Effort"
"3236","Cabezon","Recruitment",0.8,1,0.1478,"Effort"
"3237","Cabezon","Recruitment",0.8,2,0.22,"Effort"
"3238","Cabezon","Recruitment",0.8,3,0.2298,"Effort"
"3239","Cabezon","Recruitment",0.8,4,0.2398,"Effort"
"3240","Cabezon","Recruitment",0.8,5,0.251,"Effort"
"3241","Cabezon","Recruitment",0.8,6,0.2562,"Effort"
"3242","Cabezon","Recruitment",0.8,7,0.2676,"Effort"
"3243","Cabezon","Recruitment",0.8,8,0.2712,"Effort"
"3244","Cabezon","Recruitment",0.8,9,0.2816,"Effort"
"3245","Cabezon","Recruitment",0.8,10,0.2918,"Effort"
"3246","Cabezon","Recruitment",0.8,11,0.3102,"Effort"
"3247","Cabezon","Recruitment",0.8,12,0.323,"Effort"
"3248","Cabezon","Recruitment",0.8,13,0.3424,"Effort"
"3249","Cabezon","Recruitment",0.8,14,0.3632,"Effort"
"3250","Cabezon","Recruitment",0.8,15,0.3882,"Effort"
"3251","Cabezon","Recruitment",0.8,16,0.3988,"Effort"
"3252","Cabezon","Recruitment",0.8,17,0.4176,"Effort"
"3253","Cabezon","Recruitment",0.8,18,0.4338,"Effort"
"3254","Cabezon","Recruitment",0.8,19,0.446,"Effort"
"3255","Cabezon","Recruitment",0.8,20,0.459,"Effort"
"3256","Cabezon","Recruitment",0.9,0,0.0926,"Effort"
"3257","Cabezon","Recruitment",0.9,1,0.2402,"Effort"
"3258","Cabezon","Recruitment",0.9,2,0.3306,"Effort"
"3259","Cabezon","Recruitment",0.9,3,0.335,"Effort"
"3260","Cabezon","Recruitment",0.9,4,0.342,"Effort"
"3261","Cabezon","Recruitment",0.9,5,0.343,"Effort"
"3262","Cabezon","Recruitment",0.9,6,0.3438,"Effort"
"3263","Cabezon","Recruitment",0.9,7,0.3504,"Effort"
"3264","Cabezon","Recruitment",0.9,8,0.35,"Effort"
"3265","Cabezon","Recruitment",0.9,9,0.3592,"Effort"
"3266","Cabezon","Recruitment",0.9,10,0.3638,"Effort"
"3267","Cabezon","Recruitment",0.9,11,0.3722,"Effort"
"3268","Cabezon","Recruitment",0.9,12,0.3774,"Effort"
"3269","Cabezon","Recruitment",0.9,13,0.3892,"Effort"
"3270","Cabezon","Recruitment",0.9,14,0.3922,"Effort"
"3271","Cabezon","Recruitment",0.9,15,0.3994,"Effort"
"3272","Cabezon","Recruitment",0.9,16,0.4066,"Effort"
"3273","Cabezon","Recruitment",0.9,17,0.4162,"Effort"
"3274","Cabezon","Recruitment",0.9,18,0.4264,"Effort"
"3275","Cabezon","Recruitment",0.9,19,0.4302,"Effort"
"3276","Cabezon","Recruitment",0.9,20,0.437,"Effort"
"3277","Cabezon","Both",0.4,0,0.0952,"Effort"
"3278","Cabezon","Both",0.4,1,0.122,"Effort"
"3279","Cabezon","Both",0.4,2,0.1904,"Effort"
"3280","Cabezon","Both",0.4,3,0.169,"Effort"
"3281","Cabezon","Both",0.4,4,0.168,"Effort"
"3282","Cabezon","Both",0.4,5,0.1722,"Effort"
"3283","Cabezon","Both",0.4,6,0.1756,"Effort"
"3284","Cabezon","Both",0.4,7,0.182,"Effort"
"3285","Cabezon","Both",0.4,8,0.1892,"Effort"
"3286","Cabezon","Both",0.4,9,0.1938,"Effort"
"3287","Cabezon","Both",0.4,10,0.1976,"Effort"
"3288","Cabezon","Both",0.4,11,0.204,"Effort"
"3289","Cabezon","Both",0.4,12,0.2114,"Effort"
"3290","Cabezon","Both",0.4,13,0.2182,"Effort"
"3291","Cabezon","Both",0.4,14,0.2286,"Effort"
"3292","Cabezon","Both",0.4,15,0.234,"Effort"
"3293","Cabezon","Both",0.4,16,0.2398,"Effort"
"3294","Cabezon","Both",0.4,17,0.241,"Effort"
"3295","Cabezon","Both",0.4,18,0.246,"Effort"
"3296","Cabezon","Both",0.4,19,0.2506,"Effort"
"3297","Cabezon","Both",0.4,20,0.2512,"Effort"
"3298","Cabezon","Both",0.5,0,0.103,"Effort"
"3299","Cabezon","Both",0.5,1,0.1642,"Effort"
"3300","Cabezon","Both",0.5,2,0.229,"Effort"
"3301","Cabezon","Both",0.5,3,0.21,"Effort"
"3302","Cabezon","Both",0.5,4,0.2242,"Effort"
"3303","Cabezon","Both",0.5,5,0.2222,"Effort"
"3304","Cabezon","Both",0.5,6,0.2254,"Effort"
"3305","Cabezon","Both",0.5,7,0.2354,"Effort"
"3306","Cabezon","Both",0.5,8,0.241,"Effort"
"3307","Cabezon","Both",0.5,9,0.2494,"Effort"
"3308","Cabezon","Both",0.5,10,0.2534,"Effort"
"3309","Cabezon","Both",0.5,11,0.2568,"Effort"
"3310","Cabezon","Both",0.5,12,0.264,"Effort"
"3311","Cabezon","Both",0.5,13,0.2666,"Effort"
"3312","Cabezon","Both",0.5,14,0.2752,"Effort"
"3313","Cabezon","Both",0.5,15,0.2832,"Effort"
"3314","Cabezon","Both",0.5,16,0.2914,"Effort"
"3315","Cabezon","Both",0.5,17,0.2962,"Effort"
"3316","Cabezon","Both",0.5,18,0.3042,"Effort"
"3317","Cabezon","Both",0.5,19,0.3016,"Effort"
"3318","Cabezon","Both",0.5,20,0.3082,"Effort"
"3319","Cabezon","Both",0.6,0,0.0954,"Effort"
"3320","Cabezon","Both",0.6,1,0.1918,"Effort"
"3321","Cabezon","Both",0.6,2,0.2578,"Effort"
"3322","Cabezon","Both",0.6,3,0.25,"Effort"
"3323","Cabezon","Both",0.6,4,0.26,"Effort"
"3324","Cabezon","Both",0.6,5,0.267,"Effort"
"3325","Cabezon","Both",0.6,6,0.2794,"Effort"
"3326","Cabezon","Both",0.6,7,0.2916,"Effort"
"3327","Cabezon","Both",0.6,8,0.2892,"Effort"
"3328","Cabezon","Both",0.6,9,0.2996,"Effort"
"3329","Cabezon","Both",0.6,10,0.306,"Effort"
"3330","Cabezon","Both",0.6,11,0.311,"Effort"
"3331","Cabezon","Both",0.6,12,0.3122,"Effort"
"3332","Cabezon","Both",0.6,13,0.3162,"Effort"
"3333","Cabezon","Both",0.6,14,0.322,"Effort"
"3334","Cabezon","Both",0.6,15,0.3272,"Effort"
"3335","Cabezon","Both",0.6,16,0.332,"Effort"
"3336","Cabezon","Both",0.6,17,0.3324,"Effort"
"3337","Cabezon","Both",0.6,18,0.3372,"Effort"
"3338","Cabezon","Both",0.6,19,0.3404,"Effort"
"3339","Cabezon","Both",0.6,20,0.3408,"Effort"
"3340","Cabezon","Both",0.7,0,0.0908,"Effort"
"3341","Cabezon","Both",0.7,1,0.2362,"Effort"
"3342","Cabezon","Both",0.7,2,0.3174,"Effort"
"3343","Cabezon","Both",0.7,3,0.3102,"Effort"
"3344","Cabezon","Both",0.7,4,0.3208,"Effort"
"3345","Cabezon","Both",0.7,5,0.319,"Effort"
"3346","Cabezon","Both",0.7,6,0.33,"Effort"
"3347","Cabezon","Both",0.7,7,0.3382,"Effort"
"3348","Cabezon","Both",0.7,8,0.3452,"Effort"
"3349","Cabezon","Both",0.7,9,0.3496,"Effort"
"3350","Cabezon","Both",0.7,10,0.3562,"Effort"
"3351","Cabezon","Both",0.7,11,0.36,"Effort"
"3352","Cabezon","Both",0.7,12,0.3652,"Effort"
"3353","Cabezon","Both",0.7,13,0.3648,"Effort"
"3354","Cabezon","Both",0.7,14,0.3638,"Effort"
"3355","Cabezon","Both",0.7,15,0.3694,"Effort"
"3356","Cabezon","Both",0.7,16,0.3766,"Effort"
"3357","Cabezon","Both",0.7,17,0.38,"Effort"
"3358","Cabezon","Both",0.7,18,0.384,"Effort"
"3359","Cabezon","Both",0.7,19,0.3878,"Effort"
"3360","Cabezon","Both",0.7,20,0.3882,"Effort"
"3361","Cabezon","Both",0.8,0,0.1022,"Effort"
"3362","Cabezon","Both",0.8,1,0.2816,"Effort"
"3363","Cabezon","Both",0.8,2,0.3594,"Effort"
"3364","Cabezon","Both",0.8,3,0.3508,"Effort"
"3365","Cabezon","Both",0.8,4,0.3636,"Effort"
"3366","Cabezon","Both",0.8,5,0.3656,"Effort"
"3367","Cabezon","Both",0.8,6,0.3782,"Effort"
"3368","Cabezon","Both",0.8,7,0.3876,"Effort"
"3369","Cabezon","Both",0.8,8,0.3934,"Effort"
"3370","Cabezon","Both",0.8,9,0.3968,"Effort"
"3371","Cabezon","Both",0.8,10,0.3958,"Effort"
"3372","Cabezon","Both",0.8,11,0.405,"Effort"
"3373","Cabezon","Both",0.8,12,0.409,"Effort"
"3374","Cabezon","Both",0.8,13,0.4146,"Effort"
"3375","Cabezon","Both",0.8,14,0.4158,"Effort"
"3376","Cabezon","Both",0.8,15,0.4202,"Effort"
"3377","Cabezon","Both",0.8,16,0.4236,"Effort"
"3378","Cabezon","Both",0.8,17,0.4236,"Effort"
"3379","Cabezon","Both",0.8,18,0.4292,"Effort"
"3380","Cabezon","Both",0.8,19,0.4318,"Effort"
"3381","Cabezon","Both",0.8,20,0.4352,"Effort"
"3382","Cabezon","Both",0.9,0,0.0946,"Effort"
"3383","Cabezon","Both",0.9,1,0.324,"Effort"
"3384","Cabezon","Both",0.9,2,0.413,"Effort"
"3385","Cabezon","Both",0.9,3,0.4122,"Effort"
"3386","Cabezon","Both",0.9,4,0.4302,"Effort"
"3387","Cabezon","Both",0.9,5,0.437,"Effort"
"3388","Cabezon","Both",0.9,6,0.4376,"Effort"
"3389","Cabezon","Both",0.9,7,0.44,"Effort"
"3390","Cabezon","Both",0.9,8,0.4514,"Effort"
"3391","Cabezon","Both",0.9,9,0.4542,"Effort"
"3392","Cabezon","Both",0.9,10,0.4598,"Effort"
"3393","Cabezon","Both",0.9,11,0.4586,"Effort"
"3394","Cabezon","Both",0.9,12,0.4652,"Effort"
"3395","Cabezon","Both",0.9,13,0.4608,"Effort"
"3396","Cabezon","Both",0.9,14,0.4666,"Effort"
"3397","Cabezon","Both",0.9,15,0.466,"Effort"
"3398","Cabezon","Both",0.9,16,0.4624,"Effort"
"3399","Cabezon","Both",0.9,17,0.464,"Effort"
"3400","Cabezon","Both",0.9,18,0.4624,"Effort"
"3401","Cabezon","Both",0.9,19,0.4612,"Effort"
"3402","Cabezon","Both",0.9,20,0.4692,"Effort"
